,bodyid,type
1602,2249991505,
1603,296531366,
1604,1533481571,
1605,1872326558,
1606,2338601977,
1607,2433196006,
1608,1653139353,
1609,1600244562,
1610,5812998594,LPC1
1611,1479492693,
1612,5901193401,
1613,2413022116,
1614,1846886284,
1615,2401042801,
1616,1723381786,
1617,2055130019,
1618,1625080038,LC4
1619,1872012181,
1620,2533410105,
1621,2183055507,
1622,2062780103,
1623,735717050,
1624,5812979017,
1625,1998521757,
1626,5812991032,
1627,1405106825,
1628,1606131544,
1629,2399972819,
1630,5813049469,
1631,666567261,
1632,2058924607,
1633,1815096511,LC12
1634,2089921294,
1635,1409358980,
1636,5813023453,
1637,5813021584,
1638,1290209390,
1639,1591306879,
1640,2006926086,
1641,853078844,
1642,1993440083,
1643,357249875,
1644,1165841497,
1645,1531975908,LC12
1646,1808551754,
1647,2069644133,lPNX
1648,1167542031,
1649,1196035333,
1650,670703141,
1651,2305464815,
1652,788629947,
1653,1562905570,
1654,1436137389,
1655,295816140,
1656,1507747664,
1657,1691034393,
1658,2537157360,
1659,2523109917,
1660,2036498470,
1661,1748636563,LLPC2a
1662,5812985952,
1663,2586281239,
1664,1591657996,
1665,5813058319,
1666,2501002949,
1667,1231955849,LC6
1668,2437599468,
1669,1682188497,
1670,1508511790,
1671,484696850,
1672,543365264,
1673,5813035183,
1674,1008093358,
1675,1322626125,
1676,5813069020,LT51
1677,5813003297,
1678,2406879266,
1679,1132233355,
1680,1528572699,
1681,2369623773,
1682,1815934776,
1683,735026258,
1684,5812992250,
1685,1655497024,LC21
1686,1510652444,
1687,1201568464,LC6
1688,2283771964,
1689,832016427,FB04p
1690,1635116627,
1691,1375504403,
1692,2002463568,
1693,5813056083,
1694,5812992043,
1695,1782006592,LC12
1696,1044075439,
1697,891603228,
1698,2158587058,
1699,2066143784,
1700,5813130686,
1701,1164817714,
1702,2536816502,
1703,1250951191,
1704,2149296373,
1705,1443631803,
1706,1280958438,
1707,2121651230,
1708,1352685545,
1709,1815773916,LC12
1710,731180030,
1711,2283102613,
1712,1474062225,
1713,1068039476,
1714,1161459105,
1715,2248168642,
1716,390003153,
1717,387227028,
1718,5813069509,
1719,5813066748,
1720,327242169,
1721,2406223374,
1722,548993536,
1723,1975878958,
1724,1715895680,
1725,5813026037,
1726,1780025270,LLPC2c
1727,1723723098,
1728,757538997,
1729,703900244,
1730,1849921277,
1731,2384068221,
1732,888084738,
1733,1510855070,
1734,1503754543,LC21
1735,5812994925,
1736,2585300949,
1737,1656523777,aMe5
1738,5812986572,LC6
1739,1686485083,
1740,1289239054,LC16
1741,923761285,
1742,1842665328,
1743,5813005385,
1744,1754317715,
1745,5813017692,
1746,2377562441,
1747,1695506907,
1748,1935972306,
1749,1881193508,
1750,823063315,
1751,1163277195,
1752,5813024031,
1753,1469227143,LPLC4
1754,5813018623,
1755,5812991959,
1756,5812981016,
1757,1070690647,
1758,5812994051,
1759,1812679670,
1760,1728479593,
1761,1777301335,
1762,1749218840,
1763,945820710,
1764,1691389254,
1765,2375843840,
1766,5813069246,
1767,1439574161,
1768,1779221851,
1769,1231239491,
1770,5813019191,
1771,5813000683,
1772,5813026579,
1773,861583277,
1774,2472354934,JO-A/B/C
1775,1290562990,
1776,857456902,
1777,1407144580,
1778,1572645601,
1779,2405204305,
1780,1072551052,
1781,5813059915,
1782,829163055,
1783,1319829135,
1784,5812980473,
1785,1447815025,
1786,1948107641,
1787,450004504,
1788,2470999476,JO-A/B/C
1789,5812998127,
1790,1810952221,
1791,1873065775,
1792,548722538,
1793,1876471221,LC4
1794,425471220,
1795,1629293121,
1796,730006122,
1797,979666456,
1798,2056857268,
1799,1503755184,LC21
1800,2213758852,
1801,2432384576,
1802,5813039639,
1803,1222855676,
1804,5812983517,
1805,297519736,
1806,2220026105,
1807,2342694604,
1808,418607477,
1809,2184065687,
1810,1751325674,LC18
1811,1344885028,
1812,2157563913,
1813,1719208253,
1814,2157896521,
1815,1746973815,
1816,1038649779,
1817,1812303913,
1818,2221679462,
1819,1226793835,
1820,1625075646,
1821,2347209856,JO-A/B/C
1822,2155849820,
1823,1501618560,
1824,1601966146,
1825,1260949362,
1826,1602536144,
1827,1315075219,
1828,542376096,
1829,1466485353,
1830,2225755564,
1831,5813024032,
1832,5901193572,
1833,1510907126,
1834,2275098955,
1835,918123297,
1836,1753190706,
1837,5813055134,
1838,1478491453,
1839,1408207343,
1840,2286154733,
1841,1900676877,
1842,1779913384,
1843,1880722837,
1844,2371820464,
1845,1074052854,
1846,1694471261,
1847,1249245050,
1848,356913605,
1849,2118629083,
1850,2560348663,
1851,2057220116,
1852,2563767248,
1853,1294362035,LC9
1854,1687874488,LC18
1855,2318220732,
1856,2095549849,
1857,2067580245,
1858,1136472342,
1859,1722346846,LC18
1860,1810032756,LLPC2c
1861,1482579456,
1862,1564348683,
1863,5813062765,
1864,5812983510,
1865,5813025888,
1866,675490017,
1867,1283004950,
1868,974485542,
1869,1572701493,
1870,1807537598,
1871,1223647142,
1872,1939904964,LC17
1873,2429310606,
1874,1688098752,
1875,642629807,
1876,914203527,
1877,1754715820,LC12
1878,1140249852,
1879,5813082649,
1880,1254602709,
1881,2310765316,
1882,1668443377,
1883,1759930196,
1884,2460979958,
1885,2025520285,
1886,1353669883,
1887,5813078571,
1888,1294362092,LC9
1889,1691630995,
1890,1570866455,
1891,1719928105,LC17
1892,856407289,
1893,5813007419,
1894,1529121415,
1895,1374439218,
1896,5813013930,
1897,1348510611,
1898,1008663864,
1899,2124016239,
1900,1875090567,
1901,5812995785,
1902,1936810850,
1903,2530341120,
1904,1469900961,
1905,1685785627,
1906,2406222963,
1907,2497281539,
1908,1623706675,
1909,1698883154,
1910,5813038766,
1911,2397536726,
1912,1869300439,LC18
1913,5813078133,
1914,1100088382,
1915,546661929,
1916,1477239137,
1917,1624742098,
1918,1436175858,
1919,611693656,
1920,1600257129,
1921,5813056909,pMP11
1922,1405788552,LC17
1923,980253830,
1924,1980191561,
1925,1318986524,
1926,1755108024,
1927,884481648,
1928,2123343222,
1929,452651486,
1930,2318225066,
1931,1286229638,
1932,1840295198,
1933,2058234788,
1934,1193879453,
1935,981194127,
1936,1436335458,
1937,1568616664,
1938,1444788747,
1939,1381397088,
1940,1754028170,LC12
1941,5812987589,
1942,2057996241,
1943,1407269137,LC13
1944,821702605,
1945,637393228,
1946,1941079035,
1947,5812994182,
1948,1322353824,mlPN2
1949,5812993604,LPC1
1950,5813049499,
1951,1560328753,
1952,1102571995,
1953,5812979783,
1954,1470358604,
1955,2499306324,
1956,947513805,mlPN2
1957,2278008613,
1958,1478823319,
1959,2119665568,
1960,1008663435,
1961,2189336674,
1962,1446762036,
1963,1745825714,
1964,449241371,
1965,1313491811,
1966,1417103417,
1967,1313879738,
1968,2216818652,
1969,5813058342,
1970,1562119933,
1971,5812990959,LC12
1972,1074744013,
1973,5813053875,
1974,703196977,
1975,1777193137,
1976,5813034546,
1977,1407135015,
1978,2624520653,
1979,1317630872,
1980,5813008195,
1981,1752699606,
1982,1501664809,LC22
1983,1872358062,
1984,1254512048,
1985,1190729123,
1986,2245786858,
1987,1049261193,
1988,1469550353,
1989,421297236,
1990,1415774445,
1991,2118599458,
1992,1530636214,LPLC2
1993,1222912120,
1994,2093686116,
1995,1747280673,LLPC2a
1996,580192148,
1997,1232288020,LC9
1998,1722143176,
1999,1751952857,
2000,579268807,FB01v
2001,1376851755,
2002,419466429,
2003,1435830912,
2004,2221010328,JO-A/B/C
2005,952296162,
2006,1808258566,
2007,1965138222,
2008,1783361972,LC17
2009,576774002,
2010,1375366517,
2011,5812993607,LLPC1
2012,1974682390,LC17
2013,2062331472,
2014,1466843755,
2015,2182019184,
2016,2190303956,
2017,1560285487,
2018,861251038,
2019,1042957191,
2020,2218486666,
2021,1844344292,
2022,1726692364,
2023,1964067362,
2024,1440402110,
2025,1474843484,
2026,1292713151,
2027,5812993719,LPC1
2028,2407569801,
2029,612742316,
2030,2494786794,
2031,1782200564,
2032,1529255202,
2033,1346628780,
2034,859174595,
2035,1437682133,
2036,1096315538,
2037,1843040553,
2038,1978166148,
2039,1816106457,LC12
2040,1350924364,
2041,2245804221,
2042,1724085415,
2043,1784739629,LC12
2044,2317193643,
2045,5813078454,
2046,1754485599,
2047,2032772149,
2048,1043696281,
2049,1658290299,LPLC4
2050,1529630300,
2051,1347642883,
2052,1003215282,
2053,2432383757,
2054,861937730,
2055,1871994816,
2056,855672976,
2057,1622372180,
2058,5813024807,LLPC2c
2059,696617614,
2060,1566856415,LC11
2061,326530038,
2062,1842850638,
2063,2126866046,
2064,1447848987,
2065,1441084157,
2066,1777530457,
2067,1193539096,
2068,1722333743,LC18
2069,5813048648,
2070,2463418822,
2071,1044377644,
2072,2249861177,
2073,572046627,
2074,5813066799,
2075,760989114,
2076,2567173197,
2077,796210710,
2078,543135607,
2079,5901214470,LPLC2
2080,5813058320,
2081,1561334872,
2082,5813049920,
2083,1695463406,
2084,1228545481,
2085,1750004327,
2086,5812988514,LC9
2087,699397554,
2088,1664040834,
2089,1812419638,LLPC1
2090,1344042108,
2091,1780703535,LLPC3
2092,5812993024,
2093,1778198933,
2094,5813046686,
2095,1471778506,
2096,1261251161,
2097,2312069510,
2098,701055731,
2099,5813062698,
2100,5813054875,
2101,1995499715,
2102,1568936570,
2103,2089769667,
2104,1786375693,
2105,1838248665,
2106,1437112312,
2107,1469477133,
2108,1694130627,
2109,1872046798,
2110,698742094,
2111,1687874335,LC11
2112,2150355261,
2113,2215182366,
2114,1441503748,PB01
2115,1132781911,
2116,1445134193,LC9
2117,2222029255,
2118,2498347298,
2119,5813022512,
2120,5901199292,
2121,1381997776,
2122,1290990846,
2123,1081957306,
2124,2087227314,
2125,1720333334,
2126,5812988363,
2127,1997170655,
2128,1814604278,
2129,2412007657,
2130,1809950264,
2131,2433890658,
2132,974788612,
2133,1250609741,
2134,2554270338,
2135,1717899693,LC18
2136,1751001365,
2137,1630622601,
2138,5813047990,
2139,1503319524,
2140,488572496,
2141,574037266,mPN1
2142,1072374126,
2143,1043117106,
2144,1199181469,
2145,760806798,
2146,2405390929,
2147,1714782929,
2148,852767924,
2149,697882667,
2150,1284144408,
2151,2149979407,
2152,5813050813,
2153,1220299806,
2154,1480524421,
2155,704785256,
2156,1445491949,
2157,2062106672,
2158,1978849252,
2159,1074160773,
2160,1376540712,
2161,604709727,
2162,1809319986,LPC1
2163,5813054961,
2164,2494795274,
2165,1409475218,
2166,1637409104,
2167,640691209,
2168,5812991322,
2169,1417768398,
2170,1753696105,LC12
2171,1690892378,
2172,1597208095,
2173,1566173885,LC11
2174,1902688915,
2175,1466149118,
2176,2155237366,
2177,1563095398,LC21
2178,5813087867,
2179,1598296804,
2180,1537803538,LC15
2181,2463087422,
2182,1374896337,
2183,1817807927,
2184,1753941212,
2185,1434798670,LC13
2186,982650059,
2187,1162849313,
2188,5813048443,
2189,5813006933,JO-A/B/C
2190,859507725,
2191,2158927942,
2192,1938661479,
2193,2434905114,
2194,1325138101,
2195,5813023480,LC31
2196,5813039477,LPC1
2197,1075058622,
2198,756502912,
2199,1657357843,
2200,1161848168,
2201,1380331849,LC9
2202,1813727811,LC22
2203,2404816012,
2204,1817448971,LC17
2205,5812992248,
2206,1257481861,
2207,1937358043,
2208,5813040566,
2209,2377549630,
2210,5812999913,
2211,1345471376,
2212,1563350924,
2213,824436554,
2214,1469909404,
2215,5901203099,LC12
2216,1065280625,
2217,1788237005,
2218,5812993407,
2219,5813038338,
2220,1375439945,
2221,1196366507,
2222,5812994362,
2223,1907298315,
2224,1594773422,
2225,2001056720,
2226,1446101389,
2227,1872140821,
2228,2242746790,
2229,2468651179,
2230,488581156,
2231,1007550646,
2232,1851614730,
2233,2434219234,
2234,2221313582,
2235,799249679,
2236,2027505207,
2237,2278872138,
2238,1790675377,
2239,820710068,
2240,1605847231,
2241,1162905915,
2242,5813047467,
2243,1482333122,
2244,2122354889,
2245,1419141364,
2246,707863263,
2247,1229849059,LC6
2248,5813007386,
2249,730882970,
2250,1068013578,
2251,5813093028,
2252,1846874089,
2253,920895475,
2254,455129365,
2255,1747617067,LLPC2a
2256,1504065586,
2257,5813040779,
2258,5813033869,
2259,5813065519,
2260,5813038749,
2261,2368950613,
2262,1723325539,
2263,1284657924,
2264,1011184205,
2265,1932060649,
2266,1071519343,
2267,2278310642,
2268,1480516899,
2269,1995460800,
2270,2501680073,
2271,5813022574,
2272,1719746793,
2273,1658152759,
2274,5813078088,
2275,298616588,
2276,1497555637,
2277,1222980645,
2278,1916093108,
2279,2337578051,LC18
2280,855673094,
2281,977123707,
2282,1781299335,
2283,733649312,
2284,1222302866,LC15
2285,1753453645,
2286,670370239,
2287,1535217437,
2288,5813078603,
2289,1134810745,
2290,511349908,
2291,1220813543,
2292,1812511203,
2293,1529583747,
2294,2415077374,
2295,1627509673,LC12
2296,1561568025,
2297,884856749,
2298,5812997081,LLPC1
2299,2532710860,
2300,1249586163,
2301,1809592670,
2302,915152645,
2303,914298735,
2304,2089229908,
2305,5813026936,
2306,5813057162,
2307,1933879198,
2308,754538881,mPN1
2309,2432713007,
2310,2532736675,
2311,1847401569,
2312,1474736336,
2313,1876907399,
2314,1282663543,
2315,1535221311,
2316,1931693938,
2317,1509496531,
2318,1010713883,
2319,5813018729,
2320,1470971204,LPLC2
2321,2024816255,
2322,1221289185,LC9
2323,449296405,
2324,1434798830,
2325,2339650436,
2326,2531010612,
2327,1965465929,
2328,888840788,
2329,1665499507,
2330,2536824815,
2331,1290904379,
2332,2370590970,
2333,2559316842,
2334,1840419884,
2335,1135837629,
2336,5813016577,LC9
2337,1848156241,LC17
2338,1533265033,
2339,1656010699,
2340,1932375738,
2341,1404441681,
2342,5812983124,
2343,1471497788,
2344,1351964689,
2345,1785827281,
2346,2187114402,
2347,1653391295,
2348,1789613296,
2349,1222187110,
2350,915632613,
2351,1442699865,
2352,5812999314,LPC1
2353,2597197925,
2354,1848592019,LC31
2355,1374744794,
2356,2067852579,
2357,5812988959,
2358,1198832414,
2359,1781333405,LC17
2360,1405145183,
2361,1284213691,
2362,1901668963,
2363,1652401932,
2364,1331311183,
2365,1500029052,LC13
2366,2372097697,
2367,5812994030,
2368,1718308979,LC22
2369,859269976,
2370,1220611578,
2371,1132924790,
2372,976916515,
2373,1074368269,
2374,2347550529,
2375,821621397,
2376,1389142287,
2377,2096525840,
2378,1727535075,
2379,1101984860,
2380,5813087891,
2381,1074143191,
2382,1534448646,LC21
2383,1504423804,LC21
2384,1508770342,
2385,2749610159,
2386,1781328716,LPLC1
2387,852479643,
2388,2030622534,
2389,822708945,
2390,2462382544,
2391,1657949330,LPLC4
2392,1656864792,
2393,1717985153,
2394,1006876508,
2395,1324370139,
2396,5813022459,
2397,1562707421,LC17
2398,5813021112,
2399,1261220527,
2400,1232603375,LC9
2401,2066509864,
2402,5813067670,
2403,1510998750,
2404,2375849266,
2405,2461373347,
2406,1158182976,
2407,909756199,
2408,1815433066,
2409,2307549522,
2410,1165328856,
2411,1695187208,
2412,663799582,
2413,1415480049,
2414,671657343,
2415,2501075846,
2416,2414045181,
2417,2132306088,
2418,1933049392,
2419,1594640444,
2420,1624755946,
2421,1875284107,
2422,1938260447,
2423,1909465964,
2424,1789013008,mPNX
2425,1534270924,
2426,1566519741,LC11
2427,1967854158,
2428,1694721025,
2429,5812988717,
2430,2477483589,
2431,946214186,
2432,1964442940,
2433,2065503658,
2434,2135020850,
2435,1503999967,LC4
2436,1653087588,
2437,1909642789,
2438,5813038825,LPLC2
2439,2102275909,
2440,1753385655,LC18
2441,2494928719,
2442,1688039474,
2443,1261220600,
2444,2475450172,
2445,1320976955,
2446,2135016054,
2447,1503327994,
2448,297869179,
2449,1529250071,
2450,2066696647,
2451,5813021079,
2452,1904924344,
2453,1935419245,
2454,1070331992,
2455,643376222,
2456,5812982885,
2457,486073415,
2458,2431007012,
2459,1472965897,LC17
2460,1753242721,
2461,1811733868,LLPC1
2462,2378239988,
2463,2215757001,
2464,5813039479,LPC1
2465,5813023645,LC13
2466,5813080282,
2467,1625330222,
2468,911224264,
2469,737218635,
2470,5901197108,
2471,828485538,
2472,1009600421,
2473,1134107162,
2474,2531399139,
2475,1594126040,LC11
2476,2307217812,
2477,1783806261,
2478,1532342546,
2479,5812994851,
2480,1500930994,
2481,1817444555,LC17
2482,1281113257,
2483,5813098822,
2484,2493447603,
2485,2529723360,
2486,2407647871,
2487,5813023569,
2488,1262602271,LC10
2489,5813068137,LLPC2c
2490,2350624167,
2491,1136524135,
2492,5901215703,
2493,769355285,
2494,1749578100,
2495,2213789483,
2496,1596199055,
2497,5813021583,
2498,1110221199,
2499,2219509071,
2500,1478840885,
2501,1507165749,
2502,1687770608,
2503,5813055025,mPN1
2504,1314216624,
2505,1596699439,
2506,1753112545,
2507,1753695941,LC12
2508,1717178977,
2509,735207605,
2510,1418829730,
2511,1325138116,
2512,2337915479,
2513,2538521728,
2514,573289509,
2515,1440566287,
2516,1166186949,
2517,5813063524,
2518,2026180845,
2519,5901219755,
2520,5813049976,
2521,1748071079,
2522,1965245797,
2523,5813040253,
2524,1385053807,
2525,1907169406,LC4
2526,5813006424,
2527,1007576087,
2528,1659861193,
2529,1848251306,LC31
2530,1258100243,
2531,1593815080,LPLC4
2532,1543138040,
2533,2563076570,
2534,698970725,
2535,1200536439,LC9
2536,1466826741,
2537,5813056041,
2538,1594286259,
2539,5813077469,
2540,1230221035,
2541,792045391,
2542,759585675,
2543,1317134984,
2544,5813078438,
2545,1406911688,
2546,1312347553,
2547,1588919478,
2548,2212411980,
2549,1073043318,
2550,5812998958,
2551,953635591,
2552,1503922566,PB01
2553,2431702134,
2554,1479134215,
2555,1408771541,
2556,1627152152,
2557,1313021490,
2558,5813031700,
2559,1566752182,
2560,5812992706,
2561,1439712335,
2562,2129943464,
2563,945237807,
2564,1343489608,
2565,5813054077,
2566,1342022174,LC18
2567,2368363056,
2568,1252121060,
2569,1724077789,
2570,2404846404,
2571,1225640135,FB04a
2572,5813117385,MBON27
2573,1037337131,
2574,455154890,
2575,1600666659,
2576,642629827,
2577,2413367484,
2578,1811577917,
2579,2062969876,
2580,852738675,
2581,1563436481,LC11
2582,1747164293,
2583,828144800,
2584,1497542425,
2585,944146138,
2586,5812998002,LLPC1
2587,1229197848,
2588,705381843,
2589,5813069523,
2590,2243105522,
2591,2245634599,
2592,2377217212,
2593,1499252157,
2594,1510661643,
2595,674100160,
2596,1996466303,
2597,1376109294,
2598,1655677643,
2599,1751364895,
2600,1376827225,LC10
2601,1901682750,
2602,1687688880,
2603,919526639,
2604,1714791446,LC17
2605,758588355,
2606,2154909066,
2607,699358695,
2608,1380737049,
2609,387952104,
2610,1344405858,
2611,2005454728,
2612,1321037055,
2613,1325799453,
2614,2384741758,
2615,1374442368,
2616,2092402876,
2617,1073354203,
2618,951597076,
2619,1657266898,LPLC4
2620,5901206058,
2621,855414220,
2622,1407174761,
2623,5813059997,
2624,1407480461,
2625,1751446205,
2626,1284377842,
2627,5813041394,
2628,1780767303,
2629,1622360178,
2630,1849235388,
2631,1322263019,
2632,855439675,
2633,1284338822,
2634,5813033688,
2635,1724422385,
2636,1073729578,
2637,1845078711,LC4
2638,1106405354,
2639,1353375816,
2640,1533088563,LC13
2641,1599484459,
2642,2308386835,
2643,2472026668,
2644,1407182958,
2645,2442718967,
2646,1566514866,LC11
2647,1469331067,LC13
